data_path,info_path,classifier,accuracy
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,rbf_svm,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,gausian_process,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,decision_tree,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,random_forest,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,mlp,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,ada_boost,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,naive_bayes,
/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_531_boston/LL0_531_boston_problem/problemDoc.json,qda,
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,knn,0.9071437290949486
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,linear_svm,0.9305695939842282
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,rbf_svm,0.9305695939842282
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,gausian_process,0.9287702336482825
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,decision_tree,0.9053297199638664
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,random_forest,0.9269611074489124
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,mlp,0.9305695939842282
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,ada_boost,0.9188505578749481
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,naive_bayes,0.8611782514221539
/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1068_pc1/LL0_1068_pc1_problem/problemDoc.json,qda,0.8765179813960301
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,knn,0.874910182102191
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,linear_svm,0.7066987298063879
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,rbf_svm,0.8045885230402433
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,gausian_process,0.8756470177169401
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,decision_tree,0.814023512969129
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,random_forest,0.8216136391663583
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,mlp,0.7102174538578535
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,ada_boost,0.8145809183212069
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,naive_bayes,0.7614658609775148
/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1489_phoneme/LL0_1489_phoneme_problem/problemDoc.json,qda,0.7857148435894273
/users/data/d3m/datasets/training_datasets/LL0/LL0_1569_poker_hand/LL0_1569_poker_hand_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1569_poker_hand/LL0_1569_poker_hand_problem/problemDoc.json,knn,0.5197053675949688
/users/data/d3m/datasets/training_datasets/LL0/LL0_1569_poker_hand/LL0_1569_poker_hand_dataset/tables/learningData.csv,/users/data/d3m/datasets/training_datasets/LL0/LL0_1569_poker_hand/LL0_1569_poker_hand_problem/problemDoc.json,linear_svm,
