data_path,info_path,classifier,accuracy
data/LL0/LL0_558_bank32nh/LL0_558_bank32nh_dataset/tables/learningData.csv,data/LL0/LL0_558_bank32nh/LL0_558_bank32nh_problem/problemDoc.json,naive_bayes,ERROR
data/LL0/LL0_558_bank32nh/LL0_558_bank32nh_dataset/tables/learningData.csv,data/LL0/LL0_558_bank32nh/LL0_558_bank32nh_problem/problemDoc.json,qda,ERROR
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,knn,0.3158194909816782
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,linear_svm,0.4484327843920059
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,rbf_svm,0.44448801121646353
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,gausian_process,0.4504051709797771
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,decision_tree,0.3926712768232694
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,random_forest,0.43860649699389276
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,mlp,0.31047265987025024
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,ada_boost,0.24051234523894394
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,naive_bayes,0.09323685273638936
data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_dataset/tables/learningData.csv,data/LL0/LL0_uci_las_vegas_strip/LL0_uci_las_vegas_strip_problem/problemDoc.json,qda,0.11894916945890067
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,knn,0.9480495867768596
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,linear_svm,0.8087731864095501
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,rbf_svm,0.7195775941230487
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,gausian_process,0.906988062442608
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,decision_tree,0.9210073461891645
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,random_forest,0.939716253443526
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,mlp,0.9726473829201102
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,ada_boost,0.5534003673094582
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,naive_bayes,0.8795243342516069
data/LL0/LL0_35_dermatology/LL0_35_dermatology_dataset/tables/learningData.csv,data/LL0/LL0_35_dermatology/LL0_35_dermatology_problem/problemDoc.json,qda,0.8277731864095501
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,knn,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,linear_svm,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,rbf_svm,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,gausian_process,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,decision_tree,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,random_forest,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,mlp,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,ada_boost,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,naive_bayes,ERROR
data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_dataset/tables/learningData.csv,data/LL0/LL0_uci_forest_fires/LL0_uci_forest_fires_problem/problemDoc.json,qda,ERROR
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,knn,0.669326253296911
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,linear_svm,0.6256444191586001
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,rbf_svm,0.7118511255563224
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,gausian_process,0.7084359225768965
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,decision_tree,0.714246555812449
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,random_forest,0.6256444191586001
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,mlp,0.7011726982820421
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,ada_boost,0.7363069755305656
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,naive_bayes,0.40855898931942075
data/LL0/LL0_455_cars/LL0_455_cars_dataset/tables/learningData.csv,data/LL0/LL0_455_cars/LL0_455_cars_problem/problemDoc.json,qda,0.3962133103070751
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,knn,0.5679325214074805
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,linear_svm,0.541329861141454
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,rbf_svm,0.5675428384262374
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,gausian_process,0.5942173505376427
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,decision_tree,0.5516334805001536
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,random_forest,0.5680017839971699
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,mlp,0.5639835828243018
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,ada_boost,0.5126522360973961
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,naive_bayes,0.45066901512157687
data/LL0/LL0_194_cleveland/LL0_194_cleveland_dataset/tables/learningData.csv,data/LL0/LL0_194_cleveland/LL0_194_cleveland_problem/problemDoc.json,qda,0.5740179195913119
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,knn,0.8662632515372679
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,linear_svm,0.8779160176960801
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,rbf_svm,0.8936995544153942
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,gausian_process,0.9053396395314129
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,decision_tree,0.8786061428690362
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,random_forest,0.8799736366724723
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,mlp,0.8964261209038554
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,ada_boost,0.8964402393444467
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,naive_bayes,0.8778962600099876
data/LL0/LL0_1049_pc4/LL0_1049_pc4_dataset/tables/learningData.csv,data/LL0/LL0_1049_pc4/LL0_1049_pc4_problem/problemDoc.json,qda,0.5260632075790298
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,knn,0.8790736388562476
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,linear_svm,0.8068350959655307
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,rbf_svm,0.956668625146886
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,gausian_process,0.9602918135526831
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,decision_tree,0.981942812377595
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,random_forest,0.96388562475519
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,mlp,0.8537994516255386
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,ada_boost,0.945750097924011
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,naive_bayes,0.8844300822561694
data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_dataset/tables/learningData.csv,data/LL0/LL0_335_monks_problems_3/LL0_335_monks_problems_3_problem/problemDoc.json,qda,0.9096944770857814
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,knn,0.9614158705101431
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,linear_svm,0.9586098746598969
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,rbf_svm,0.9628588185640132
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,gausian_process,0.9643078803579025
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,decision_tree,0.9054368330489391
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,random_forest,0.9599913690856416
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,mlp,0.9600220958997042
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,ada_boost,0.9198477088443049
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,naive_bayes,0.9556933571474048
data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_dataset/tables/learningData.csv,data/LL0/LL0_255_breast_cancer_wisconsin_original/LL0_255_breast_cancer_wisconsin_original_problem/problemDoc.json,qda,0.9457218998805502
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,knn,0.8085808580858086
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,linear_svm,0.821782178217822
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,rbf_svm,0.7161716171617162
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,gausian_process,0.834983498349835
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,decision_tree,0.7227722772277229
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,random_forest,0.7920792079207922
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,mlp,0.7986798679867988
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,ada_boost,0.7953795379537955
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,naive_bayes,0.7623762376237625
data/LL0/LL0_49_heart_c/LL0_49_heart_c_dataset/tables/learningData.csv,data/LL0/LL0_49_heart_c/LL0_49_heart_c_problem/problemDoc.json,qda,0.6732673267326733
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,knn,0.7908440720286083
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,linear_svm,0.8292706151209294
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,rbf_svm,0.8226951480141348
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,gausian_process,0.8330212234706617
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,decision_tree,0.817077170486045
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,random_forest,0.8349150426373813
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,mlp,0.8330212234706617
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,ada_boost,0.8217641084237922
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,naive_bayes,0.8133001121479507
data/LL0/LL0_40702_flare/LL0_40702_flare_dataset/tables/learningData.csv,data/LL0/LL0_40702_flare/LL0_40702_flare_problem/problemDoc.json,qda,0.8292706151209294
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,knn,0.938700823421775
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,linear_svm,0.9542543458371454
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,rbf_svm,0.868252516010979
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,decision_tree,0.9597438243366879
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,random_forest,0.860018298261665
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,mlp,0.9560841720036596
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,ada_boost,0.9502897224763647
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,naive_bayes,0.7447392497712717
data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_dataset/tables/learningData.csv,data/LL0/LL0_1176_internet_advertisements/LL0_1176_internet_advertisements_problem/problemDoc.json,qda,0.7740164684354985
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,knn,0.8419953693543972
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,linear_svm,0.8550705459761848
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,rbf_svm,0.852134132559422
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,gausian_process,0.8521468447802224
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,decision_tree,0.818825785315248
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,random_forest,0.8433943985681219
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,mlp,0.8608615378883084
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,ada_boost,0.8550455598870256
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,naive_bayes,0.7955931881126489
data/LL0/LL0_40509_Australian/LL0_40509_Australian_dataset/tables/learningData.csv,data/LL0/LL0_40509_Australian/LL0_40509_Australian_problem/problemDoc.json,qda,0.8042447584691746
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,knn,0.9594753505201267
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,linear_svm,0.929519071310116
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,rbf_svm,0.9630031659882405
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,decision_tree,0.7139906527966229
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,random_forest,0.7201492537313433
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,mlp,0.9579903512739333
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,ada_boost,0.3707296849087894
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,naive_bayes,0.9340268355193729
data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_dataset/tables/learningData.csv,data/LL0/LL0_16_mfeat_karhunen/LL0_16_mfeat_karhunen_problem/problemDoc.json,qda,0.9555027890848787
data/LL0/LL0_42_soybean/LL0_42_soybean_dataset/tables/learningData.csv,data/LL0/LL0_42_soybean/LL0_42_soybean_problem/problemDoc.json,knn,0.9178729148530108
data/LL0/LL0_42_soybean/LL0_42_soybean_dataset/tables/learningData.csv,data/LL0/LL0_42_soybean/LL0_42_soybean_problem/problemDoc.json,linear_svm,0.8873694291676446
data/LL0/LL0_42_soybean/LL0_42_soybean_dataset/tables/learningData.csv,data/LL0/LL0_42_soybean/LL0_42_soybean_problem/problemDoc.json,rbf_svm,0.22045496637123266
data/LL0/LL0_42_soybean/LL0_42_soybean_dataset/tables/learningData.csv,data/LL0/LL0_42_soybean/LL0_42_soybean_problem/problemDoc.json,decision_tree,0.613502611169049
data/LL0/LL0_42_soybean/LL0_42_soybean_dataset/tables/learningData.csv,data/LL0/LL0_42_soybean/LL0_42_soybean_problem/problemDoc.json,random_forest,0.7461076100746658
data/LL0/LL0_42_soybean/LL0_42_soybean_dataset/tables/learningData.csv,data/LL0/LL0_42_soybean/LL0_42_soybean_problem/problemDoc.json,mlp,0.9222898660098385
data/LL0/LL0_42_soybean/LL0_42_soybean_dataset/tables/learningData.csv,data/LL0/LL0_42_soybean/LL0_42_soybean_problem/problemDoc.json,ada_boost,0.41398552640831293
